tag,accuracy,sample_size
JAH,0.0,750
CONJ,92.07317073170732,750
ADJ,49.6,750
ADV,66.66666666666666,750
XX,0.0,750
NI,0.0,750
DU,0.0,750
NUM,0.0,750
PART,0.0,750
NIH,0.0,750
start,0.0,1000
stop,0.0,1000
VB,73.13868613138686,1000
N,78.38258164852256,1000
PRO,95.75971731448763,1000
CONJ,92.47787610619469,1000
JAH,0.0,1000
P,96.96969696969697,1000
ADJ,54.285714285714285,1000
ADV,72.07207207207207,1000
NI,0.0,1000
XX,0.0,1000
DU,0.0,1000
NUM,0.0,1000
NIH,0.0,1000
PART,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,74.37858508604207,1500
N,81.60804020100502,1500
PRO,94.34832756632065,1500
CONJ,90.93567251461988,1500
P,93.73134328358209,1500
JAH,0.0,1500
ADJ,64.80836236933798,1500
ADV,76.74418604651163,1500
XX,0.0,1500
NI,0.0,1500
DU,0.0,1500
NUM,0.0,1500
PART,0.0,1500
NIH,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
VB,79.49260042283298,2000
N,84.62633451957295,2000
PRO,94.10187667560321,2000
CONJ,90.43659043659044,2000
P,96.14512471655328,2000
JAH,0.0,2000
ADJ,67.3972602739726,2000
ADV,83.04347826086956,2000
XX,0.0,2000
NI,0.0,2000
DU,0.0,2000
NUM,28.57142857142857,2000
NIH,0.0,2000
PART,0.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
VB,76.9971671388102,2500
N,89.26253687315634,2500
PRO,93.02987197724039,2500
P,94.14893617021278,2500
JAH,0.0,2500
CONJ,92.12007504690432,2500
ADJ,72.57281553398059,2500
ADV,83.54838709677419,2500
XX,0.0,2500
NI,0.0,2500
DU,0.0,2500
NUM,57.14285714285714,2500
PART,33.33333333333333,2500
NIH,0.0,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,83.46379647749511,3000
N,87.1938775510204,3000
PRO,94.76813317479191,3000
CONJ,92.52199413489735,3000
P,96.94041867954911,3000
JAH,0.0,3000
ADJ,69.73180076628353,3000
ADV,79.20489296636084,3000
XX,0.0,3000
NI,0.0,3000
DU,0.0,3000
NUM,34.285714285714285,3000
PART,85.0,3000
NIH,0.0,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,82.18106995884774,3500
N,87.56366723259762,3500
PRO,96.50385604113112,3500
CONJ,93.42723004694837,3500
JAH,0.0,3500
P,95.67642956764296,3500
ADJ,76.26865671641792,3500
ADV,82.7188940092166,3500
XX,0.0,3500
NI,0.0,3500
DU,0.0,3500
NUM,60.0,3500
NIH,0.0,3500
PART,58.333333333333336,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
N,87.09792709077912,4000
VB,87.15827338129496,4000
PRO,97.26681127982646,4000
CONJ,93.11440677966102,4000
P,96.22437971952536,4000
JAH,0.0,4000
ADJ,74.15426251691474,4000
ADV,80.56768558951966,4000
XX,0.0,4000
NI,0.0,4000
DU,0.0,4000
NUM,68.57142857142857,4000
PART,23.333333333333332,4000
NIH,0.0,4000
INTJ,0.0,4000
start,0.0,4339
stop,0.0,4339
VB,86.75099866844208,4339
N,89.29706817379018,4339
PRO,96.00987248046071,4339
P,94.47852760736197,4339
CONJ,92.05366357069144,4339
JAH,0.0,4339
